ID,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,Footage_to_Lot_Ratio,Total_Rooms,Age_of_House,Garage_to_Footage_Ratio,Avg_Room_Size,Price,House_Orientation_Angle,Street_Alignment_Offset,Solar_Exposure_Index,Magnetic_Field_Strength,Vibration_Level
283,2891,2,3,1982,3.9784402458751407,0,2,726.6666887852339,5,43,0.0,578.2,12017.11742818238,349.167546778318,355.5604828787929,22.555153243927627,103.54778245572416,141.08780265980724
284,1253,5,1,1974,3.268641439770863,0,3,383.3396911494328,6,51,0.0,208.83333333333331,5456.06055114448,309.02859066348424,155.11950851825014,55.605509000396566,297.1496390846213,106.78049357655352
285,3331,3,3,1969,0.8723031783065185,2,1,3818.626462495268,6,56,0.0006004202942059,555.1666666666666,27625.875780749764,199.9554140169459,98.14464026407217,5.153499960141592,107.7780145339254,110.3095617663731
286,1863,5,1,1953,1.317754819526704,1,5,1413.7683068153233,6,72,0.0005367686527106,310.5,11615.962128831385,327.3553447483615,225.3208955173233,41.31679387291829,145.29636085017285,222.9803889719407
287,3112,2,3,1980,2.6566704046154186,0,9,1171.391074554653,5,45,0.0,622.4,14693.2064380155,12.379867601478622,114.75090105554516,188.42072809477196,40.78926170188711,168.36523649455577
288,4175,1,3,1962,3.452247598890668,1,10,1209.3570580921191,4,63,0.0002395209580838,1043.75,17434.87362978283,89.18315622041669,179.35045792313002,18.40873731915626,241.61669041668796,293.1792405367541
289,4082,3,3,1973,0.8610001090507133,2,6,4740.998238084507,6,52,0.0004899559039686,680.3333333333334,34513.889073333536,67.14666374394753,182.68838415390104,45.45530696322098,37.94155851880988,34.18749908221554
290,1581,3,3,1992,1.6225619193195453,0,2,974.3850026155088,6,33,0.0,263.5,9646.108821584488,27.98446930739454,166.85785576820604,311.6077724248388,318.9936367127549,47.945565240308426
291,3868,1,3,2014,4.26888875334225,0,4,906.0906065944254,4,11,0.0,967.0,16866.221754073667,257.7500023850631,212.52516856515825,179.11434677259678,60.55331607594655,216.34037443357883
292,3537,4,1,2018,1.9944940248865608,1,1,1773.3820988514474,5,7,0.0002827254735651,707.4,20513.079087468865,62.03515363258674,28.590972836035174,178.81035221446075,198.95841639962936,83.60088872448353
293,4213,3,2,1955,2.059514419174464,1,9,2045.6278241007603,5,70,0.0002373605506764,842.6,20899.221705874737,223.2261921342649,345.447591955572,169.19577653685718,66.46768464505291,3.567850376815312
294,706,3,3,1986,3.198970917367241,1,10,220.69597324787165,6,39,0.0014164305949008,117.66666666666669,3243.6187242090277,11.31450684722433,20.82336356282269,329.4324246265356,33.34517389849219,227.2951173773704
295,4632,4,1,1977,4.650653681015463,2,10,995.989019545444,5,48,0.0004317789291882,926.4,18160.372215784297,158.95098049441572,1.7783931363874617,41.81002567218922,202.82232625655044,85.29263780282045
296,2486,4,1,1979,2.366668037250262,0,7,1050.4219268911008,5,46,0.0,497.2,12318.616432646588,337.22279594522445,273.9700449007301,249.89420646353915,293.08524681281824,117.6987687612031
297,3282,5,2,2001,2.383620284891701,0,4,1376.8971596703443,7,24,0.0,468.8571428571428,16955.48243521607,292.6078442127009,312.5312115759019,158.55888611247266,353.20244683245687,147.4822329453069
298,1175,4,2,1978,4.677725775363384,0,7,251.1904409164989,6,47,0.0,195.83333333333331,4653.990120613997,105.55587781130323,14.163674640663473,138.3144166748881,112.60007611572746,149.55948021315226
299,3556,4,3,1968,4.961541055292564,1,10,716.7128036170842,7,57,0.0002812148481439,508.0,13311.249370619777,134.39135386071106,294.4027187485002,321.8739489119703,142.2933535552168,137.56445800559035
300,2145,4,1,2009,4.659291818575976,2,1,460.37039179391394,5,16,0.0009324009324009,429.0,9019.539249849511,7.095793591571096,229.0648874325293,74.54729131590788,344.9224832109962,288.3379397549149
301,1213,1,3,2017,1.8702163973702788,1,2,648.5880466589887,4,8,0.0008244023083264,303.25,7355.333456072727,294.1459455417408,124.5959015536028,96.33336362206974,270.27707371598007,97.4013323356769
302,1869,5,1,2020,4.722861847361648,1,1,395.73463302638993,6,5,0.0005350454788657,311.5,7966.456562674621,139.22472466819346,38.513029977705024,231.43748762113475,317.4086202636629,292.4905755759018
303,3046,5,2,1956,3.6611975371481096,0,5,831.9682205327501,7,69,0.0,435.1428571428572,12178.668685599836,335.0726372172833,298.3980117177394,124.51588586562866,358.6167624595604,303.1795355941372
304,3213,4,2,1950,2.989003869762672,2,10,1074.9400603001272,6,75,0.0006224712107065,535.5,13491.592823595052,96.50291069623546,315.5942742581522,0.5305759510721098,97.91949792396818,199.43757198112715
305,2636,4,1,2022,3.956024458909444,1,8,666.3255061690558,5,3,0.0003793626707132,527.2,11939.96802183891,220.1235247564732,244.8820005150072,93.43504194339252,265.9920037678918,107.15409992458096
306,3810,2,1,1981,4.245877325346138,2,5,897.3410459260964,3,44,0.000524934383202,1270.0,15813.94336996634,29.807520453045527,42.60102873241944,70.28661706433714,206.62195178484376,196.4505487726893
307,625,3,1,2007,2.389319139588429,0,2,261.58079498231416,4,18,0.0,156.25,3382.6987386640426,334.5753560859309,47.70888218706544,121.44439683687337,243.8615267599942,279.18190681883976
308,2927,5,2,1977,2.994518634531552,0,4,977.4525916275976,7,48,0.0,418.1428571428572,13116.136364617128,315.88992486973905,92.92803577240592,155.15467938478665,93.4475217390177,203.76663295961555
309,4908,2,3,2022,1.8413404273617024,1,9,2665.4495426640087,5,3,0.000203748981255,981.6,29816.95582121984,186.81037390182152,231.32347183266896,262.4331821960939,333.5269672642265,128.513674608719
310,509,5,3,1957,1.4386476548347282,1,1,353.8044901331132,8,68,0.0019646365422396,63.625,3108.03969142952,338.33956450085105,77.4726739262055,242.68690639298268,327.30309505929085,159.90602647621196
311,3920,3,3,2002,3.2854620411436466,2,10,1193.135075344068,6,23,0.0005102040816326,653.3333333333334,17956.219847624543,250.5707268029903,176.97403682691728,154.95386771555647,74.25076098101493,162.62621135331975
312,1645,1,1,2002,2.1269362943931736,2,9,773.4129152511018,2,23,0.0012158054711246,822.5,9349.18616922118,162.19588871163367,65.3178051704257,271.23405201250887,242.63791493246293,29.366973220091733
313,2431,3,3,1987,1.054546590723462,1,5,2305.256136983227,6,38,0.0004113533525298,405.1666666666667,18674.301392942463,14.662368834829248,234.1172470848973,138.18199789619263,269.9920074427455,19.643546981771625
314,4617,5,1,2005,4.3578900606237845,0,4,1059.4576585851564,6,20,0.0,769.5,19343.38515995636,66.02562354723618,333.0893942696397,147.99441693625437,120.25798764075692,93.5381296585078
315,1135,5,2,1990,3.943221479675449,1,5,287.83572159213776,7,35,0.0008810572687224,162.14285714285714,4804.913175415705,343.7515010387499,351.3114920948873,296.5645383196661,281.5055917768653,291.48301305572016
316,820,4,1,2018,1.0650451038676312,2,2,769.9204447043902,5,7,0.0024390243902439,164.0,6745.32160311418,321.8013298983448,39.50503152390126,254.7796860963099,154.7847431207358,165.8640960870026
317,3734,3,2,2005,0.6123479995402572,0,1,6097.839795024133,5,20,0.0,746.8,42888.578797146925,33.72291641811329,155.6405283753367,34.75240927035869,30.07956150384831,323.2567056397453
318,646,1,1,1956,2.3105072985679973,2,4,279.5922784577988,2,69,0.0030959752321981,323.0,3268.430227408817,49.50753989255757,194.8559683233997,184.55571113221905,246.64835155481427,110.0678246810248
319,1013,1,1,1977,4.737095837302702,1,7,213.8441008566973,2,48,0.0009871668311944,506.5,4215.882193587964,27.049601424891154,173.86879395072788,294.16613112561066,81.38846556380257,302.07589156786014
320,1475,2,3,2014,3.790924338664833,1,5,389.087164034378,5,11,0.0006779661016949,295.0,6680.492118485161,105.17207347267852,332.78263033555095,337.2560863319131,246.7597979598845,242.05818358501327
321,3618,3,2,2006,2.329505527136469,0,1,1553.119302724903,5,19,0.0,723.6,19192.13522985456,9.544071794983854,324.25267104405305,324.88319062290304,250.61621224965307,79.37555018930973
322,555,2,1,1962,1.5525361916249156,0,2,357.47958919986644,3,63,0.0,185.0,3353.02755845321,88.54478221842292,75.06378516864089,49.176325314422144,302.1049421929075,37.94449586272642
323,2139,1,1,1999,0.6110787075106308,0,10,3500.3674219213217,2,26,0.0,1069.5,24788.776729862897,163.18398050928994,236.2182615651857,101.6923478317296,220.2591672371597,290.9765560378602
324,3349,4,3,1958,4.504476769130689,0,5,743.4825778103229,7,67,0.0,478.4285714285714,12580.127689889903,176.98171504205965,92.76583986403692,270.4240972110305,320.0860526184036,159.32784453581354
325,3414,4,1,2006,3.058092043285729,0,8,1116.3823559515463,5,19,0.0,682.8,16290.705879825902,274.14382741829,185.61457028853008,297.6146495069355,356.6444965436757,196.8943953547717
326,3824,3,2,1971,3.0256505513371583,2,8,1263.8604277384309,5,54,0.0005230125523012,764.8,16983.960068465556,306.78534011467445,216.5802552526792,39.95931556487334,49.37345573498754,7.249625621744338
327,3728,2,3,2003,3.4751330529291344,1,7,1072.7646807243043,5,22,0.0002682403433476,745.6,16840.158226645955,63.49931514224039,269.3063445946316,103.99857800729964,138.45998735235656,56.07837380886126
328,2755,2,2,1979,4.386386395834772,1,4,628.0796426452752,4,46,0.0003629764065335,688.75,11100.12683909224,323.47950786974855,116.49967889383484,15.128883061705904,309.17403762053567,346.8527810907579
329,1260,4,2,1965,1.9296261389622296,2,9,652.9762292076119,6,60,0.0015873015873015,210.0,6628.989673060668,256.80585091843886,272.2187984022886,227.77627634949636,270.09567501798324,43.183059023149134
330,3190,2,1,1973,3.912202814252266,2,1,815.3973992295951,3,52,0.0006269592476489,1063.3333333333333,13279.005776890166,202.05979112501865,184.5678639659431,188.39866723010687,302.3285783991936,334.38943794440365
331,1297,2,3,1970,1.1493914032472137,2,1,1128.423264986817,5,55,0.0015420200462606,259.4,9112.679079247491,271.8494120425028,302.3500690320193,27.670347099418866,29.61803673974228,335.42654519394296
332,1378,4,2,2022,3.3439490617828507,0,3,412.0876169283839,6,3,0.0,229.66666666666663,6605.488737471115,26.83823172471749,127.66397675067957,59.29428723562652,90.32149644879688,242.5820033772017
333,4664,5,3,1979,3.003476032656857,2,3,1552.8673940754752,8,46,0.0004288164665523,583.0,20770.069273482,133.36995700489751,202.42685371604756,156.17427104755063,78.554712438782,52.81024104546536
334,1909,2,3,1968,1.4886805567613015,2,5,1282.3436104741802,5,57,0.001047668936616,381.8,11554.730107361554,208.18085075862265,117.52607096783709,50.40867511919436,167.87151221046125,198.85180961420437
335,2334,5,1,1966,2.3511855713566523,2,7,992.690678453451,6,59,0.0008568980291345,389.0,11302.542760700682,53.51858199112066,339.5073015880947,207.7641309737955,58.03877231104412,64.47417815814535
336,1228,4,2,1959,3.0040529262145537,2,6,408.7810801480848,6,66,0.001628664495114,204.66666666666663,5325.185083643186,30.278450201399075,50.27445171227264,346.0087747467335,254.662920011854,26.184581200320626
337,2207,1,3,1962,4.563921775444422,1,1,483.5753346769596,4,63,0.0004531037607612,551.75,8526.681958182558,176.20299369992267,244.85067783370812,297.35215657490943,153.93648013320143,128.37462335503403
338,564,5,3,2018,2.844829357287745,2,4,198.25442202892495,8,7,0.0035460992907801,70.5,2879.9749642304573,262.4425804947554,153.99832814491043,313.40823301656246,311.79442810020896,207.12930232647548
339,617,1,1,1982,2.3472310732724955,0,5,262.8629141057605,2,43,0.0,308.5,3284.63282698454,59.13568725515746,110.2513034831802,269.07998637480983,54.17001756215909,43.33088743559498
340,643,5,1,2009,1.9949250692629472,1,7,322.3178704338832,6,16,0.0015552099533437,107.16666666666669,3719.767874248258,354.9603829762335,249.34534280141924,93.360563034154,289.5890614838904,65.1210844964034
341,3419,3,2,1962,4.407848545736219,2,5,775.6618596406295,5,63,0.000584966364434,683.8,13180.452482782475,190.67420820816236,108.34688410085386,283.8410435711875,298.2800152461893,249.63196610027123
342,627,2,1,1967,2.637279343686867,0,2,237.7450085069357,3,58,0.0,209.0,3026.5360206391288,291.6408220845051,309.64406298811366,138.4240779521325,3.5923595970417743,343.64373438917187
343,3946,2,1,1962,0.927087985703058,1,8,4256.33819103755,3,63,0.0002534211860111,1315.3333333333333,31454.141488225807,101.0780504787081,311.1689699422693,321.2288993302748,79.0394123627287,20.47730319995276
344,3423,3,1,1960,4.5714485375605305,0,2,748.777979643761,4,65,0.0,855.75,13013.831914664148,101.14674825320292,250.3681944083504,310.87710810523623,18.716166711974694,127.73946799553856
345,3193,2,1,1969,2.879259885942961,1,2,1108.965542009171,3,56,0.0003131850923896,1064.3333333333333,14545.802239312932,67.1652211989729,315.88591054693694,221.50728902512876,4.94839944408429,146.37259344941
346,3793,1,1,1988,4.976078743384193,0,2,762.2467801665875,2,37,0.0,1896.5,15646.924435741605,298.70704933459257,254.76513650672968,257.1926990656472,141.5174067213844,130.7719266032917
347,2605,1,2,1991,2.6861784301068417,0,8,969.779211538225,3,34,0.0,868.3333333333334,12881.121388996382,335.78225400744475,343.9885305437765,161.39485993299198,351.1235280524654,32.91191705416974
348,1450,3,3,1995,0.5243221565270144,1,6,2765.4753512696398,6,30,0.0006896551724137,241.66666666666663,18348.74077528752,331.14802190859376,190.90876796969695,305.2951522565342,30.487803075110456,57.5567148119189
349,4462,4,2,2016,3.2075697380823325,1,4,1391.0843299911032,6,9,0.0002241147467503,743.6666666666666,21238.73293973715,230.7149081291573,356.8521577327878,289.4250627189073,63.176985857288656,74.45444152802266
350,1806,1,2,2001,2.576853174148731,0,2,700.8548325989183,3,24,0.0,602.0,9298.27427529081,294.48531573209755,31.31523356810765,228.4816583714189,242.23380069530876,244.6679456622517
351,3560,1,1,2005,1.5126884427689244,0,1,2353.425794331807,2,20,0.0,1780.0,23638.7913647299,289.32194768368123,32.93526146319175,158.51643061260563,265.94033426156386,330.216503967965
352,4219,1,2,1993,4.931805847851923,1,8,855.4675772237892,3,32,0.0002370229912301,1406.3333333333333,17182.78295039214,320.8115209313056,145.49051579437187,259.97156476412613,251.8702450639638,127.95816145106222
353,4706,2,2,1998,3.606825748599824,1,7,1304.7483654642526,4,27,0.0002124946876328,1176.5,20903.61681405512,87.26750366942889,52.69463717840968,167.07425740326138,84.39321600414529,187.39578142974904
354,4343,3,3,1955,3.23784021146008,1,1,1341.326228708969,6,70,0.0002302555836979,723.8333333333334,17901.5766532878,70.55383047089227,144.6951288993272,148.23559497042305,27.71260814338786,14.449989270731947
355,3230,3,1,2011,2.960133477333529,2,7,1091.1670114651604,4,14,0.0006191950464396,807.5,15865.915957659836,158.6745888977621,196.2096908028978,209.38402547610968,91.92109455476788,120.5240550806445
356,2703,1,1,1987,4.155161544456538,1,8,650.5162244789524,2,38,0.0003699593044765,1351.5,11716.453129092311,224.69360682568825,358.68036154580903,262.5641258716787,2.2964556263726443,192.44131889627116
357,2989,1,2,1963,2.019421858996556,2,5,1480.1265949875497,3,62,0.0006691201070592,996.3333333333334,15565.569468186692,24.970068315059564,85.51559697259594,262.50245551780125,250.070745201742,66.40525838155801
358,1684,5,3,1998,4.052342398611136,1,8,415.5621204607881,8,27,0.0005938242280285,210.5,7154.149934287206,129.41681443911187,216.00739732294932,85.47604861493026,226.23352438125136,292.9404037400019
359,1275,2,2,1979,2.9551333220111653,0,10,431.4526151843049,4,46,0.0,318.75,5877.268444894626,112.21598739218794,83.86541091130816,24.36061028400057,152.1823092818156,118.90248030075038
360,4749,3,2,1970,3.8372117875330334,1,6,1237.6173802627557,5,55,0.0002105706464518,949.8,19243.62380172004,225.3095696571251,14.439308908493691,3.647226249987616,86.94022607742004,227.32516532988743
361,4143,1,2,1984,2.723664517870472,1,8,1521.1124471523576,3,41,0.0002413709872073,1381.0,19888.437064516147,125.71544686055792,313.7532502148555,160.93999577031315,182.0282952319052,67.19037832716572
362,3268,4,2,1983,3.1087902476038645,2,2,1051.2127675769857,6,42,0.0006119951040391,544.6666666666666,14642.284234185605,160.56207826486406,101.58734688955204,313.7090523087076,58.09224901981792,215.03245619905627
363,4219,1,3,1999,3.435059089095984,1,1,1228.217591188607,4,26,0.0002370229912301,1054.75,19050.29427455214,179.4123981862127,292.23712371244955,143.2211851807765,165.2846483832051,196.936324421608
364,1641,3,2,1996,0.9046231018686604,1,3,1814.0151369230143,5,29,0.0006093845216331,328.2,14262.630153606022,141.28023867214873,161.9224735756761,356.87804456311943,238.28890774932412,184.46141546355835
365,1639,2,2,2008,2.281827149364222,1,9,718.2840297332202,4,17,0.0006101281269066,409.75,8877.775722619679,186.59867485094523,163.87925366944842,159.61680517650757,6.524654776462704,139.41878811294288
366,1217,3,3,1996,1.7726050880172488,1,9,686.5601414702459,6,29,0.000821692686935,202.83333333333331,7201.033454632317,133.43117294408074,159.75007894964563,300.1139862975308,358.427199419598,143.7597288717201
367,2031,2,3,2013,4.010851708173478,1,1,506.3762382092424,5,12,0.000492368291482,406.2,9003.695792063265,353.6563020870983,109.68449007529468,103.4674547276087,101.1779100600801,319.09693030565103
368,2482,1,3,1959,1.8663077216472808,2,6,1329.8985859680652,4,66,0.0008058017727639,620.5,13147.889209713918,261.3928801401582,255.2617870023299,335.4313389958139,79.24007732571113,298.2379215380367
369,1059,4,3,1957,4.180353375447632,0,2,253.3278660650554,7,68,0.0,151.28571428571428,4129.848892661522,170.44983748100364,166.54426442615386,25.562759231971967,208.3704316242986,17.410575977561113
370,3691,1,2,1955,4.696450652086029,0,10,785.9126547748485,3,70,0.0,1230.3333333333333,13938.553975315008,258.85652586632835,66.41145112811017,261.7404341815404,110.31581617321376,348.2176285333072
371,2660,5,3,1987,4.157211289518779,1,5,639.8520100978342,8,38,0.000375939849624,332.5,10919.85974261568,100.31272712518012,312.22591234552885,298.1697308773986,163.56435230435585,280.73551824362454
372,3802,2,2,1975,3.995557175332522,2,4,951.5569001170873,4,50,0.0005260389268805,950.5,15521.72297051684,82.056658515099,235.88711303004783,354.27971485313924,263.78405092301944,285.1888301286034
373,1814,2,2,2002,1.0277606651020026,2,5,1765.002360564135,4,23,0.0011025358324145,453.5,14735.32282590082,210.02104611580336,229.20108558019464,345.8257111847519,207.6686572077721,315.32577299996206
374,2455,3,2,1953,4.951479892809876,0,10,495.8113641065059,5,72,0.0,491.0,8994.956179293544,349.0504659952411,314.8926021663118,164.98823095031634,73.91985793444793,336.3958939512389
375,3856,2,3,2014,1.2438602876208258,2,5,3100.026617439088,5,11,0.0005186721991701,771.2,28297.557057001293,58.65639374931469,261.0927577494492,314.5314936478842,182.54147282593857,344.8605095734095
376,2982,1,1,2005,2.5871641237745595,2,9,1152.6133856747333,2,20,0.0006706908115358,1491.0,15578.268948684054,194.9883172779121,173.15024035900456,354.5490249944913,237.42215339447776,81.71227420974756
377,4081,1,1,1997,1.404793184224753,1,7,2905.053957997479,2,28,0.000245037980887,2040.5,27864.659563218214,179.00946212125876,244.08581492126288,255.68740750439216,210.40160751267337,33.99080315777314
378,2040,1,2,1952,0.90045371685356,2,1,2265.5245481448364,3,73,0.0009803921568627,680.0,16233.292471941257,4.375610888333883,204.1258539552004,81.98990499715545,6.892152478861204,326.5351057494079
379,3396,3,3,2007,3.668374720946026,0,10,925.7505730287596,6,18,0.0,566.0,15168.68885011208,271.63543467048567,254.4397980787605,229.2848342837076,207.6128635887923,45.69998895179016
380,4318,4,1,1976,1.203276692973993,2,8,3588.5345616790123,5,49,0.000463177396943,863.6,29989.01844013706,132.80891024511806,248.4017606954397,347.06822993643897,94.76904474648404,245.71457235617652
381,1491,2,3,1991,1.3966067948374132,2,10,1067.5875310871415,5,34,0.0013413816230717,298.2,9886.554798862324,197.72159929420337,88.95716424365273,326.7399609203597,197.4308986776825,209.03228132746827
382,3058,2,1,2017,1.498552073529678,0,2,2040.636461032155,3,8,0.0,1019.3333333333334,20723.632801715245,104.8424904712951,12.220552290887582,238.96428702321208,282.1535432942786,82.79775142676658
383,2651,5,3,1970,2.715045418320837,1,6,976.4109219357196,8,55,0.0003772161448509,331.375,12036.088537241129,40.76569650267189,35.42243389682304,258.59922313392144,18.995492829456943,309.47232432693835
384,4727,2,2,1955,2.7818709082712,2,4,1699.216159148666,4,70,0.0004231013327691,1181.75,20808.189032889502,55.20650512178887,54.060840294135,256.2202100685776,77.29051948680795,38.448253440850905
385,4187,5,3,1997,2.619275264476315,2,6,1598.533784053097,8,28,0.0004776689754,523.375,20522.658023641456,162.30217370548755,62.67936072027037,171.6840383284692,18.125829708967167,88.90602011708131
386,4474,2,2,2022,3.409701997768978,0,2,1312.1381290586123,4,3,0.0,1118.5,21310.500470262068,3.9015545329074097,290.0412550620192,78.44131953179644,359.1461870647764,51.32035981192161
387,4968,4,3,1994,0.8404749675684988,1,6,5910.943444719675,7,31,0.0002012882447665,709.7142857142857,44494.44859862493,89.04531662755116,245.2024274273938,51.42610342830189,127.91510945059956,221.55148073550075
388,4079,5,3,2007,1.476303106387458,1,10,2762.9827386744387,8,18,0.0002451581269919,509.875,26725.08049209414,66.42756696829584,167.47402042213852,284.0156898393626,242.195261188488,308.6031374531248
389,2561,5,1,1983,0.5697874878196648,1,2,4494.658192302294,6,42,0.0003904724716907,426.8333333333333,29716.812917427676,246.32388954437647,23.528282687619253,81.11409478244464,24.3009168061759,237.39226634951916
390,1159,1,2,1957,2.802360730527847,2,3,413.5798747728288,3,68,0.0017256255392579,386.3333333333333,5271.231471936101,62.77191444179692,194.394736697708,301.3348050874584,66.8328137644475,358.4048041766476
391,3567,3,3,1972,3.185493889827604,2,9,1119.7635667708166,6,53,0.000560695262125,594.5,15491.849011549588,334.1946825315811,225.43931578730957,187.7204480556922,61.809806773961846,336.5027695757884
392,3145,2,1,1955,1.1452791650490164,2,5,2746.055368836993,3,70,0.0006359300476947,1048.3333333333333,21516.414267612992,265.5004493195094,287.53710899564686,154.3327275551161,302.7271357450465,111.71105355763711
393,1025,4,3,2019,1.4489880245635467,0,6,707.3902493491917,7,6,0.0,146.42857142857142,7008.537855216113,57.84529437344004,335.0142772718099,234.59031377181955,57.844650496264265,301.9873902854648
394,2719,4,3,1966,2.9633667817087663,2,9,917.5374498974924,7,59,0.0007355645457888,388.4285714285714,11968.842759508856,50.13794615881941,351.3145517676194,330.29490352751645,97.78794525877306,310.12044696767674
395,3505,3,1,1983,4.126905053904126,0,3,849.3047342303664,4,42,0.0,876.25,14497.008681938514,203.34280797454196,303.11947904042216,12.966774584913502,145.1547922079708,330.35302004559605
396,3277,4,3,1996,4.7010698755594165,1,10,697.0753651284633,7,29,0.0003051571559353,468.1428571428572,13288.916037822188,354.83416347981625,222.7000961574664,36.229492268472,159.3163853333084,91.6132793825737
397,3675,3,1,1983,2.1451806545178504,2,4,1713.1424303404372,4,42,0.0005442176870748,918.75,19271.91184721018,195.3520684947276,126.22569523530508,119.28492255709828,289.27355740653724,207.71338047036548
398,1752,3,2,2009,2.8053515609918627,1,6,624.5206570047717,5,16,0.0005707762557077,350.4,8679.364638467096,63.72377433962885,81.59630480171569,269.512284285432,66.69732793799653,327.33096999731725
399,2652,2,3,1953,0.8439793746775145,2,4,3142.256883959199,5,72,0.0007541478129713,530.4,21793.43850397212,125.37196812838812,162.63636434540248,334.5220993074674,310.39307051694794,309.28023275289
400,2073,2,3,1963,3.4825832339437475,0,8,595.2477976104229,5,62,0.0,414.6,8620.122696856248,180.9793404332925,3.971255194312997,50.68906160136339,20.017987804965824,357.95890896685734
401,974,2,2,1986,2.336535755716654,2,1,416.856449817631,4,39,0.002053388090349,243.5,5046.9513819046015,188.9123153876056,204.4602829989466,323.94000444741806,145.6298588065931,322.448379935982
402,4529,2,1,2019,4.924875455683103,2,6,919.6171640794938,3,6,0.0004415985868845,1509.6666666666667,19424.96155101627,309.86300997228363,147.04315670545154,59.7437623064826,29.21370427304609,340.53287185155114
403,4864,2,2,1997,1.0686041659152976,2,2,4551.73220837466,4,28,0.0004111842105263,1216.0,38018.522933352135,237.6710556183833,313.8420839731926,218.8458770726533,275.9454178317305,242.01024742591008
404,1560,1,1,1999,3.610453142239432,0,9,432.0787276669624,2,26,0.0,780.0,7240.178027770887,200.44845448500607,154.91012216380656,205.838046737396,51.42310733315947,236.91679850033717
405,3378,5,1,1988,1.7347307234116436,1,8,1947.2762858298763,6,37,0.0002960331557134,563.0,19611.08065644304,130.70962670350863,109.98875183688848,306.1252804031623,183.80907268544155,197.6074673904258
406,2643,3,3,1966,0.7164153968541594,0,9,3689.200443772756,6,59,0.0,440.5,25104.440237816107,103.92974523745195,205.8740176417872,308.35340054925365,4.06891317204809,173.73644483814743
407,4561,2,1,1954,2.171686746467454,2,2,2100.2108188112725,3,71,0.0004385003288752,1520.3333333333333,22431.85283616297,33.51699641012372,24.246216528757813,93.70326872376108,110.80649940506844,271.2499598374548
408,2097,5,2,1954,3.8670477409935313,1,7,542.274143080849,7,71,0.0004768717215069,299.57142857142856,8176.688667336209,313.72581246757835,208.83103482161204,54.75754196001824,315.8892167956135,122.745085716801
409,2680,4,1,1985,3.87512785463986,2,3,691.5900843867948,5,40,0.0007462686567164,536.0,11236.350805065544,21.98806554775095,357.8901700396204,129.68421076815403,200.4425679341477,291.17747645700626
410,1829,4,3,1959,3.4170615382194365,0,4,535.2552125687077,7,66,0.0,261.2857142857143,7517.369791774293,74.2801386260853,24.340522893197367,16.866687069937125,297.25594256184013,304.60471579088335
411,3719,4,2,2016,2.25767123411802,1,10,1647.2726160471552,6,9,0.000268889486421,619.8333333333334,20322.301185616416,122.78388637809306,346.6771213892381,109.91184361082328,39.75547082799696,144.97333955804166
412,1471,5,1,1982,1.2019138866451993,0,3,1223.8813581777297,6,43,0.0,245.16666666666663,10364.312184626133,191.2876673645333,337.0364086477283,205.9375116129483,358.98564740506214,338.24469204905967
413,1842,3,1,1977,1.2708273101975167,1,4,1449.4494926409077,4,48,0.000542888165038,460.5,12499.02725294288,283.8949960408311,197.26541603052945,22.39316141929299,299.1417015798246,355.9825948693187
414,3063,2,2,1956,4.360797909117757,2,3,702.3943929150531,4,69,0.0006529546196539,765.75,11806.801717021915,169.76742787805702,281.0741709846384,125.31441354058371,254.2486185198944,92.39299458699448
415,3095,4,2,1966,2.90915573531743,0,4,1063.8825424250765,6,59,0.0,515.8333333333334,13747.21103994354,266.8034337444213,36.376491963832805,164.87847324128575,66.86390592186683,150.73025159796632
416,4096,1,1,1982,2.73602983325022,2,2,1497.059699504163,2,43,0.00048828125,2048.0,20043.451024322432,200.4346414850147,310.3252136181441,6.957947130336373,203.68135974275867,141.5238473545485
417,3952,1,2,1988,4.984545453300421,1,9,792.8506294156189,3,37,0.0002530364372469,1317.3333333333333,15888.655465664244,214.86342561008013,303.0960840450511,349.29255950138054,153.4036456628031,14.135418593517684
418,3784,4,1,2021,3.802474088611436,1,5,995.1415609466566,5,4,0.0002642706131078,756.8,17299.322323622342,291.79919908145985,323.2909976219953,171.66364859441416,138.8151333048,322.76687704884364
419,2420,5,3,1973,2.8837128474876543,2,10,839.195900558667,8,52,0.0008264462809917,302.5,10866.4902587888,262.1479522332972,48.05279006973976,196.71491378802503,294.22991239676526,198.23776532516317
420,3056,2,3,2018,4.315675476935068,2,3,708.116265074298,5,7,0.0006544502617801,611.2,13344.29179013848,238.5080223674335,221.71074774562965,260.2131491550541,253.6395940898803,153.89512347249646
421,4880,2,2,1952,4.206228893591852,0,10,1160.1841277431745,4,73,0.0,1220.0,18726.87119849206,136.68926694021607,53.599698119680085,109.41930441180985,117.07603065943609,196.8038153630322
422,702,5,3,1971,0.5257336161235517,1,5,1335.2769890883756,8,54,0.0014245014245014,87.75,8513.798728619424,274.1830615183383,317.11347331161426,125.25890816957998,23.04228477910353,306.41426475335345
423,1314,5,1,1972,3.998549602320735,2,5,328.61915711571066,6,53,0.0015220700152207,219.0,5363.949736906887,269.985769343704,293.7408980287022,86.54360864166249,41.88905465921852,137.3819396792886
424,4782,3,3,2006,4.62471485739085,1,10,1034.0096951832154,6,19,0.0002091175240485,797.0,19909.30853006476,5.971618414028215,353.22702408987243,25.070813338466067,93.68517527468256,355.44101708863656
